artist_track,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Bad Bunny - Si veo a tu mamá,82.0,170971,0.0,0.9,0.603,2.0,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.824,129.928,4
"Alejo, Feid, Robi - Pantysito",82.0,240413,1.0,0.83,0.739,7.0,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4
The Beatles - Here comes the sun - remastered 2009,82.0,185733,0.0,0.557,0.54,9.0,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,4
Blackpink - Typa girl,82.0,179172,1.0,0.918,0.585,7.0,-7.781,1,0.0889,0.0627,0.0,0.624,0.519,131.966,4
"Eurythmics, Annie Lennox, Dave Stewart - Sweet dreams  - remastered",82.0,216933,0.0,0.692,0.711,0.0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,4
Bon Jovi - You give love a bad name,82.0,222706,0.0,0.541,0.96,0.0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,4
Jax - Victoria’s secret,82.0,176124,1.0,0.586,0.556,6.0,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,4
"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine - Friday  - dopamine re-edit",82.0,169153,0.0,0.824,0.862,2.0,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4
Mac Demarco - Chamber of reflection,82.0,231723,0.0,0.538,0.557,11.0,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,4
"Ariana Grande - Thank u, next",82.0,207320,1.0,0.717,0.653,1.0,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,4
"Duki, Khea - She don't give a fo",82.0,209531,0.0,0.854,0.556,1.0,-4.49,1,0.14,0.345,0.0,0.165,0.342,119.938,4
Tv Girl - Not allowed,82.0,167864,1.0,0.67,0.905,1.0,-6.855,1,0.129,0.669,0.000227,0.349,0.563,104.965,4
"Jhayco, Bad Bunny - Cómo se siente - remix",82.0,227520,1.0,0.807,0.606,3.0,-8.871,0,0.088,0.0946,0.0,0.119,0.304,92.988,4
"Tiago Pzk, Ozuna - Nos comemos",82.0,191086,1.0,0.827,0.819,6.0,-3.701,1,0.052,0.1,0.0,0.089,0.562,92.017,4
Sia - Unstoppable,82.0,217746,0.0,0.468,0.779,9.0,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4
Creedence Clearwater Revival - Fortunate son,82.0,140773,0.0,0.64,0.663,0.0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,4
Kodaline - All i want,82.0,305746,0.0,0.188,0.411,0.0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,3
Bruno Mars - Talking to the moon,82.0,217866,0.0,0.498,0.59,1.0,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,4
Troye Sivan - Angel baby,82.0,220779,0.0,0.559,0.559,11.0,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,4
"Öwnboss, Sevek - Move your body",82.0,157444,0.0,0.848,0.821,2.0,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,4
"Wiz Khalifa, Charlie Puth - See you again",82.0,229525,0.0,0.689,0.481,10.0,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4
"Gorillaz, Tame Impala, Bootie Brown - New gold",82.0,215149,1.0,0.695,0.923,1.0,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,3
Cole Swindell - She had me at heads carolina,82.0,206106,0.0,0.607,0.912,8.0,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944,4
Evanescence - Bring me to life,82.0,235893,0.0,0.331,0.943,4.0,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,4
Anne-Marie - 2002,82.0,186986,0.0,0.697,0.683,1.0,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,4
"Nelly Furtado, Timbaland - Promiscuous",82.0,242293,0.0,0.808,0.97,10.0,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,4
Justin Bieber - Sorry,82.0,200786,0.0,0.654,0.76,0.0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,4
"Kendrick Lamar, Blxst, Amanda Reifer - Die hard",82.0,239026,1.0,0.775,0.736,1.0,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,4
Bryan Adams - Summer of '69,82.0,216053,0.0,0.508,0.834,2.0,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,4
"A$Ap Rocky, Skepta - Praise the lord",82.0,205040,1.0,0.854,0.569,5.0,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4
Red Hot Chili Peppers - Under the bridge,82.0,264306,0.0,0.559,0.345,4.0,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4
Imagine Dragons - Natural,82.0,189466,0.0,0.704,0.611,2.0,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,4
Luke Combs - The kind of love we make,82.0,224426,0.0,0.608,0.745,1.0,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,4
"Gym Class Heroes, Adam Levine - Stereo hearts",82.0,210960,0.0,0.646,0.795,9.0,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,4
"Bad Bunny, Rosalía - La noche de anoche",82.0,203200,0.0,0.856,0.618,7.0,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,4
Red Hot Chili Peppers - Californication,82.0,329733,0.0,0.592,0.767,9.0,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4
Børns - Electric love,82.0,218106,0.0,0.611,0.797,6.0,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4
Troye Sivan - Strawberries & cigarettes,82.0,201538,0.0,0.578,0.537,9.0,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,4
Twenty One Pilots - Ride,82.0,214506,0.0,0.645,0.713,6.0,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,4
Rauw Alejandro - Todo de ti,82.0,199604,1.0,0.78,0.718,3.0,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,4
Red Hot Chili Peppers - Can't stop,82.0,269000,0.0,0.618,0.938,9.0,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,4
"J. Cole, Cults, Amber Coffman - She knows",82.0,296520,1.0,0.766,0.74,1.0,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,4
Travis Scott - Highest in the room,82.0,175720,1.0,0.598,0.427,7.0,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4
Walk The Moon - Shut up and dance,83.0,199080,0.0,0.578,0.866,1.0,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4
Abba - Dancing queen,83.0,230400,0.0,0.543,0.87,9.0,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4
Travis Scott - Sicko mode,83.0,312820,1.0,0.834,0.73,8.0,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,4
"Eminem, Juice Wrld - Godzilla",83.0,210800,1.0,0.808,0.745,10.0,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,4
Bad Bunny - Si estuviésemos juntos,83.0,169247,1.0,0.672,0.594,1.0,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,4
Hozier - Take me to church,83.0,241688,0.0,0.566,0.664,4.0,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,4
The Neighbourhood - You get me so high,83.0,153000,0.0,0.551,0.881,7.0,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,4
"Kendrick Lamar, Sza - All the stars",83.0,232186,1.0,0.698,0.633,8.0,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4
Dhruv - Double take,83.0,171743,0.0,0.656,0.436,8.0,-11.141,1,0.0744,0.845,0.0,0.221,0.196,109.239,4
"Wisin & Yandel, Rosalía - Besos moja2",83.0,229064,0.0,0.736,0.727,5.0,-4.642,0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,4
"Eminem, Rihanna - Love the way you lie",83.0,263373,1.0,0.749,0.925,10.0,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,4
Onerepublic - Sunshine,83.0,163854,0.0,0.697,0.875,5.0,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,4
"Drake, Travis Scott - Fair trade",83.0,291175,1.0,0.666,0.465,1.0,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,4
Tv Girl - Lovers rock,83.0,213920,0.0,0.559,0.871,5.0,-5.338,0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,4
"Elton John, Dua Lipa, Pnau - Cold heart - pnau remix",83.0,202735,0.0,0.795,0.8,1.0,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,4
50 Cent - In da club,83.0,193466,1.0,0.899,0.713,6.0,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,4
Onerepublic - Counting stars,83.0,257266,0.0,0.664,0.705,1.0,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,4
Kenshi Yonezu - Kick back,83.0,193495,0.0,0.577,0.941,1.0,-5.17,1,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,4
"J Balvin, Bad Bunny, Marciano Cantero - Un peso",83.0,277106,0.0,0.627,0.675,5.0,-7.125,0,0.213,0.125,0.0,0.0784,0.961,79.31,4
Nirvana - Smells like teen spirit,83.0,301920,0.0,0.502,0.912,1.0,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4
"Mark Ronson, Bruno Mars - Uptown funk",83.0,269666,1.0,0.856,0.609,0.0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4
"Jax Jones, Mnek - Where did you go?",83.0,177689,0.0,0.763,0.782,7.0,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,4
Labrinth - Mount everest,83.0,157497,1.0,0.494,0.428,0.0,-7.239,0,0.205,0.236,0.0698,0.0816,0.44,87.724,4
Måneskin - I wanna be your slave,83.0,173346,1.0,0.75,0.608,1.0,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,4
"Crush, J-Hope - Rush hour",83.0,177302,0.0,0.738,0.714,0.0,-5.235,1,0.249,0.157,0.0,0.31,0.74,95.035,4
Mitski - Washing machine heart,83.0,128198,0.0,0.613,0.822,9.0,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,4
Kendrick Lamar - N95,83.0,195950,1.0,0.79,0.67,1.0,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,4
"Marshmello, Juice Wrld - Bye bye",83.0,108498,1.0,0.645,0.525,3.0,-5.399,0,0.0355,0.0574,0.0,0.505,0.238,83.018,4
Journey - Don't stop believin',83.0,250986,0.0,0.5,0.748,4.0,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4
"Aventura, Bad Bunny - Volví",83.0,230125,1.0,0.725,0.86,1.0,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,4
The Rare Occasions - Notion,83.0,195120,0.0,0.309,0.883,9.0,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,4
Cafuné - Tek it - sped up,83.0,166859,0.0,0.348,0.95,10.0,-5.049,0,0.124,9.93e-05,9.68e-06,0.0868,0.377,168.964,4
"Swedish House Mafia, The Weeknd - Moth to a flame",83.0,234000,0.0,0.553,0.659,8.0,-7.295,1,0.0391,0.0027,0.0,0.105,0.105,120.146,4
Vacations - Young,83.0,189160,0.0,0.498,0.81,7.0,-4.065,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935,4
"Earth, Wind & Fire - September",83.0,215093,0.0,0.697,0.832,9.0,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,4
"Ariana Grande, Justin Bieber - Stuck with u",83.0,228482,0.0,0.597,0.45,8.0,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,3
Feid - Si te la encuentras por ahí,83.0,191573,0.0,0.743,0.576,8.0,-3.552,0,0.076,0.151,5.87e-05,0.128,0.455,171.945,4
"Xxxtentacion, Trippie Redd - Fuck love",83.0,146520,1.0,0.797,0.533,0.0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,4
Xxxtentacion - Sad!,83.0,166605,1.0,0.74,0.613,8.0,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4
Lauv - I like me better,83.0,197436,0.0,0.752,0.505,9.0,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,4
Charlie Puth - Attention,83.0,208786,0.0,0.775,0.613,3.0,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,4
Xxxtentacion - Moonlight,83.0,135090,1.0,0.921,0.537,9.0,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4
Lord Huron - The night we met,83.0,208211,0.0,0.544,0.369,2.0,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3
"Sean Paul, Dua Lipa - No lie",83.0,221176,0.0,0.742,0.882,7.0,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,4
Måneskin - Supermodel,83.0,148064,0.0,0.636,0.876,7.0,-3.413,1,0.0555,0.00164,0.0,0.117,0.799,120.983,4
"Bad Bunny, Jhayco - Dákiti",83.0,205090,1.0,0.731,0.573,4.0,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4
System Of A Down - Chop suey!,83.0,210240,0.0,0.417,0.934,7.0,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4
One Direction - Story of my life,83.0,245493,0.0,0.6,0.663,3.0,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,4
Bts - Butter,83.0,164952,0.0,0.759,0.459,8.0,-5.187,1,0.0948,0.00323,0.0,0.0788,0.695,109.997,4
"Bad Bunny, Ozuna, Farruko, Arcangel, Ñengo Flow, Dj Luian, Mambo Kingz - Diles",83.0,286040,1.0,0.813,0.56,2.0,-5.904,0,0.0618,0.108,0.0,0.268,0.287,118.033,4
Le Sserafim - Fearless,83.0,168437,0.0,0.863,0.62,7.0,-7.167,1,0.135,0.0508,0.00324,0.129,0.432,103.971,4
Linkin Park - Numb,83.0,185586,0.0,0.496,0.863,9.0,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,4
"Burna Boy, Ed Sheeran - For my hand",83.0,159123,0.0,0.87,0.479,9.0,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4
"Mora, Bad Bunny, Sech - Volando - remix",83.0,273474,1.0,0.659,0.688,6.0,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,4
"Nathan Dawe, Ella Henderson - 21 reasons",83.0,155253,0.0,0.621,0.785,6.0,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4
Burna Boy - Last last,83.0,172342,0.0,0.795,0.565,3.0,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4
"Cheriimoya, Sierra Kidd - Living life, in the night",83.0,122517,1.0,0.624,0.499,0.0,-9.962,0,0.0495,0.82,0.0,0.12,0.298,143.249,4
"Marshmello, Bastille - Happier",83.0,214289,0.0,0.687,0.792,5.0,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,4
"Powfu, Beabadoobee - Death bed",83.0,173333,0.0,0.726,0.431,8.0,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,4
"Paulo Londra, Duki - Party en el barrio",83.0,236143,1.0,0.527,0.665,10.0,-7.108,1,0.164,0.0168,1.29e-06,0.324,0.546,135.026,4
Mgmt - Little dark age,83.0,299960,0.0,0.705,0.712,6.0,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4
Morgan Wallen - Wasted on you,83.0,178520,0.0,0.505,0.657,11.0,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,3
Ariana Grande - One last time,83.0,197266,0.0,0.628,0.593,8.0,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,4
Arctic Monkeys - R u mine?,83.0,201726,0.0,0.288,0.758,6.0,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,4
Capital Cities - Safe and sound,83.0,192789,0.0,0.655,0.819,0.0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5
Doja Cat - Streets,83.0,226986,1.0,0.749,0.463,11.0,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,4
Bad Bunny - El apagón,83.0,201816,0.0,0.629,0.698,8.0,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765,4
"Rauw Alejandro, Chencho Corleone - Desesperados",83.0,224996,1.0,0.869,0.694,1.0,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,4
Toto - Africa,83.0,295893,0.0,0.671,0.373,9.0,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,4
Bruno Mars - That's what i like,83.0,206693,0.0,0.853,0.56,1.0,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,4
Bad Bunny - Agosto,83.0,139041,0.0,0.849,0.584,1.0,-8.195,0,0.115,0.0929,6.18e-06,0.492,0.724,115.018,4
The Goo Goo Dolls - Iris,83.0,289533,0.0,0.315,0.715,11.0,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,3
Lil Nas X - Montero,83.0,137704,1.0,0.593,0.503,8.0,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,4
"24Kgoldn, Iann Dior - Mood",83.0,140533,1.0,0.701,0.716,7.0,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,4
Sam Smith - Too good at goodbyes,83.0,201000,0.0,0.681,0.372,5.0,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,4
Ap Dhillon - Summer high,83.0,177391,0.0,0.86,0.541,1.0,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4
Labrinth - Formula,83.0,91869,0.0,0.574,0.664,11.0,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,4
Shubh - No love,83.0,170387,0.0,0.768,0.487,4.0,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,4
Future - Mask off,83.0,204600,1.0,0.833,0.434,2.0,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,4
Bad Bunny - A tu merced,83.0,175918,0.0,0.86,0.791,0.0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,4
"Luciano, Aitch, Bia - Bamba",84.0,203255,0.0,0.798,0.806,10.0,-5.841,1,0.355,0.145,0.0,0.13,0.82,138.082,4
Yot Club - Ykwim?,84.0,212750,0.0,0.372,0.537,9.0,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,3
Kendrick Lamar - Humble.,84.0,177000,1.0,0.908,0.621,1.0,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4
"Alok, Ella Eyre, Kenny Dope, Never Dull - Deep down",84.0,165752,0.0,0.687,0.818,0.0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,4
Travis Scott - Goosebumps,84.0,243836,1.0,0.841,0.728,7.0,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,4
Bad Bunny - Enséñame a bailar,84.0,176000,0.0,0.81,0.789,8.0,-5.08,1,0.0846,0.191,1.08e-05,0.467,0.77,105.009,4
"Doja Cat, The Weeknd - You right",84.0,186173,1.0,0.828,0.621,8.0,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4
"Maroon 5, Wiz Khalifa - Payphone",84.0,231173,1.0,0.743,0.752,4.0,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,4
R.E.M. - Losing my religion,84.0,268426,0.0,0.666,0.855,9.0,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,4
One Direction - What makes you beautiful,84.0,199986,0.0,0.726,0.787,4.0,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,4
Doja Cat - Need to know,84.0,210560,1.0,0.664,0.609,1.0,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,4
Ac/Dc - Thunderstruck,84.0,292880,0.0,0.502,0.89,4.0,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4
Cigarettes After Sex - Apocalypse,84.0,290616,0.0,0.37,0.467,5.0,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4
Guns N' Roses - Sweet child o' mine,84.0,354520,1.0,0.454,0.91,6.0,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,4
Bailey Zimmerman - Rock and a hard place,84.0,207540,0.0,0.582,0.568,1.0,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,3
Gorillaz - Feel good inc.,84.0,222640,0.0,0.818,0.705,6.0,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4
"Bad Bunny, Daddy Yankee - La santa",84.0,206420,1.0,0.744,0.868,1.0,-4.524,1,0.047,0.0326,0.0,0.0822,0.586,93.037,4
Foo Fighters - Everlong,84.0,250546,0.0,0.413,0.881,11.0,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4
Anitta - Envolver,84.0,193805,0.0,0.812,0.736,4.0,-5.421,0,0.0833,0.152,0.00254,0.0914,0.396,91.993,4
"Tiësto, Karol G - Don't be shy",84.0,140500,1.0,0.77,0.787,11.0,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,4
Elton John - I'm still standing,84.0,183440,0.0,0.504,0.904,6.0,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,4
"Shakira, Wyclef Jean - Hips don't lie",84.0,218093,0.0,0.778,0.824,10.0,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,4
Foster The People - Pumped up kicks,84.0,239600,0.0,0.733,0.71,5.0,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4
Billie Eilish - Bad guy,84.0,194087,0.0,0.701,0.425,7.0,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4
"Dr. Dre, Snoop Dogg - Still d.r.e.",84.0,270586,1.0,0.816,0.775,11.0,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,4
"Tiësto, Charli Xcx - Hot in it",84.0,129817,0.0,0.748,0.841,7.0,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4
"Bruno Mars, Anderson .Paak, Silk Sonic - Leave the door open",84.0,242096,0.0,0.586,0.616,5.0,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4
"Lady Gaga, Bradley Cooper - Shallow",84.0,215733,0.0,0.572,0.385,7.0,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,4
Ariana Grande - 7 rings,84.0,178626,1.0,0.778,0.317,1.0,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,4
Drake - God's plan,84.0,198973,1.0,0.754,0.449,7.0,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4
Zion & Lennox - Yo voy,84.0,232019,0.0,0.808,0.697,10.0,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,4
Justin Bieber - Love yourself,84.0,233720,0.0,0.609,0.378,4.0,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,4
Creedence Clearwater Revival - Have you ever seen the rain,84.0,160133,0.0,0.741,0.697,0.0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,4
Xxxtentacion - Jocelyn flores,84.0,119133,1.0,0.872,0.391,0.0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,4
Dua Lipa - Levitating,84.0,203807,0.0,0.695,0.884,6.0,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,4
Eagles - Hotel california - 2013 remaster,84.0,391376,0.0,0.579,0.508,2.0,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4
Giveon - Heartbreak anniversary,84.0,198370,0.0,0.449,0.465,0.0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3
"Dj Snake, Justin Bieber - Let me love you",84.0,205946,0.0,0.649,0.716,8.0,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4
Shawn Mendes - Treat you better,84.0,187973,0.0,0.444,0.819,10.0,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,4
Tate Mcrae - You broke me first,84.0,169265,1.0,0.667,0.373,4.0,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,4
Bts - Run bts,84.0,204939,0.0,0.724,0.818,8.0,-3.747,1,0.168,0.0201,0.0,0.0358,0.696,77.004,4
The White Stripes - Seven nation army,84.0,232106,0.0,0.743,0.446,4.0,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4
"The Chainsmokers, Halsey - Closer",84.0,244960,0.0,0.748,0.524,8.0,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4
Imagine Dragons - Demons,84.0,177506,0.0,0.505,0.71,3.0,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,4
Bad Bunny - Aguacero,84.0,210989,0.0,0.861,0.645,6.0,-6.96,0,0.0743,0.423,0.000592,0.349,0.668,121.391,5
Bon Jovi - Livin' on a prayer,85.0,249293,0.0,0.532,0.887,0.0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,4
James Arthur - Say you won't let go,85.0,211466,0.0,0.358,0.557,10.0,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,4
Taylor Swift - Lover,85.0,221306,0.0,0.359,0.543,7.0,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,4
Panic! At The Disco - House of memories,85.0,208706,0.0,0.506,0.817,11.0,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,4
Imagine Dragons - Thunder,85.0,187146,0.0,0.605,0.822,0.0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,4
Linkin Park - In the end,85.0,216880,0.0,0.556,0.864,3.0,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,4
"David Guetta, Becky Hill, Ella Henderson - Crazy what love can do",85.0,169756,0.0,0.601,0.713,4.0,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4
Bts - Yet to come,85.0,193593,0.0,0.559,0.885,1.0,-4.515,1,0.189,0.0432,0.0,0.333,0.683,172.029,4
Taylor Swift - Blank space,85.0,231826,0.0,0.76,0.703,5.0,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,4
Bad Bunny - Me fui de vacaciones,85.0,180929,0.0,0.714,0.645,10.0,-5.493,1,0.0514,0.229,0.00083,0.0942,0.434,85.046,4
"Piso 21, Manuel Turizo - Los cachos",85.0,212304,0.0,0.774,0.73,0.0,-3.865,1,0.134,0.108,0.0,0.194,0.421,91.966,4
Jaymes Young - Infinity,85.0,237720,0.0,0.671,0.673,11.0,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,4
Frank Ocean - Lost,85.0,234093,1.0,0.913,0.603,8.0,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,4
Bad Bunny - Yo no soy celoso,85.0,230704,1.0,0.872,0.588,0.0,-6.276,1,0.0492,0.275,0.0,0.17,0.93,142.004,4
"Alesso, Zara Larsson - Words",85.0,142677,0.0,0.739,0.586,10.0,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,4
"Daddy Yankee, Bad Bunny - X última vez",85.0,192477,1.0,0.812,0.855,7.0,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4
